Wallet_ID,Suspicion_Score,Predicted_Label,True_Label
W_Normal_1294,0.037157495,0,0
W_Normal_25910,0.03715706,0,0
W_Normal_24239,0.03715682,0,0
W_Normal_13845,0.0371566,0,0
W_Normal_79187,0.037156466,0,0
W_Normal_93490,0.037156228,0,0
W_Normal_40536,0.0371549,0,0
W_Normal_21560,0.037154894,0,0
W_Normal_38250,0.03715394,0,0
W_Normal_69335,0.03715343,0,0
W_Normal_23936,0.037153035,0,0
W_Normal_2713,0.037151895,0,0
W_Normal_14270,0.037151724,0,0
W_Normal_20697,0.037151605,0,0
W_Normal_19642,0.037150923,0,0
W_Normal_58034,0.0371507,0,0
W_Normal_64804,0.037150543,0,0
W_Normal_68106,0.037150033,0,0
W_Normal_65022,0.03714857,0,0
W_Normal_10056,0.03714693,0,0
W_Normal_49088,0.03714558,0,0
W_Normal_73600,0.037144795,0,0
W_Normal_60701,0.03714468,0,0
W_Normal_20242,0.037143588,0,0
W_Normal_9642,0.037143562,0,0
W_Normal_38984,0.03714354,0,0
W_Normal_40999,0.037143227,0,0
W_Normal_46450,0.037143026,0,0
W_Normal_86675,0.037142783,0,0
W_Normal_99425,0.037142497,0,0
W_Normal_66,0.03714231,0,0
W_Normal_93582,0.037141994,0,0
W_Normal_16159,0.037141982,0,0
W_Normal_97215,0.037141457,0,0
W_Normal_78319,0.03714141,0,0
W_Normal_4031,0.037140407,0,0
W_Normal_16726,0.037140127,0,0
W_Normal_86604,0.037139803,0,0
W_Normal_93097,0.03713781,0,0
W_Normal_51927,0.03713769,0,0
W_Normal_21287,0.03713626,0,0
W_Normal_97646,0.037136223,0,0
W_Normal_9184,0.037135404,0,0
W_Normal_33915,0.037134927,0,0
W_Normal_82062,0.037134364,0,0
W_Normal_13097,0.037133366,0,0
W_Normal_92604,0.03713281,0,0
W_Normal_85494,0.037132286,0,0
W_Normal_55005,0.03712925,0,0
W_Normal_69781,0.037128124,0,0
W_Normal_16331,0.037127346,0,0
W_Normal_232,0.037126984,0,0
W_Normal_56862,0.037126716,0,0
W_Normal_34800,0.037126627,0,0
W_Normal_59655,0.037126616,0,0
W_Normal_96223,0.03712659,0,0
W_Normal_11318,0.0371255,0,0
W_Normal_3478,0.037124645,0,0
W_Normal_89334,0.037124492,0,0
W_Normal_43063,0.037123874,0,0
W_Normal_52703,0.03712296,0,0
W_Normal_13611,0.03712277,0,0
W_Normal_77806,0.037122145,0,0
W_Normal_45510,0.037121467,0,0
W_Normal_27798,0.037119653,0,0
W_Normal_96595,0.037118576,0,0
W_Normal_6005,0.037118305,0,0
W_Normal_4045,0.037117872,0,0
W_Normal_84355,0.03711776,0,0
W_Normal_64389,0.03711776,0,0
W_Normal_81919,0.037117537,0,0
W_Normal_25015,0.037117366,0,0
W_Normal_64033,0.037116636,0,0
W_Normal_19753,0.03711403,0,0
W_Normal_53415,0.03711372,0,0
W_Normal_54652,0.037113164,0,0
W_Normal_52395,0.037112836,0,0
W_Normal_62575,0.037112646,0,0
W_Normal_97842,0.037112333,0,0
W_Normal_74476,0.037112277,0,0
W_Normal_78165,0.03711132,0,0
W_Normal_6708,0.03711074,0,0
W_Normal_43133,0.037110105,0,0
W_Normal_22914,0.037109878,0,0
W_Normal_23406,0.03710923,0,0
W_Normal_91712,0.03710842,0,0
W_Normal_43419,0.037108034,0,0
W_Normal_59827,0.03710757,0,0
W_Normal_32305,0.037107535,0,0
W_Normal_69500,0.0371068,0,0
W_Normal_48419,0.037106056,0,0
W_Normal_53368,0.0371059,0,0
W_Normal_16794,0.03710585,0,0
W_Normal_80910,0.037105743,0,0
W_Normal_32540,0.03710566,0,0
W_Normal_48046,0.03710442,0,0
W_Normal_931,0.037103638,0,0
W_Normal_39772,0.03710356,0,0
W_Normal_22146,0.037103124,0,0
W_Normal_57006,0.037102766,0,0
W_Normal_10178,0.037102308,0,0
W_Normal_15256,0.037102144,0,0
W_Normal_58924,0.03710144,0,0
W_Normal_42177,0.037100073,0,0
W_Normal_95848,0.037099972,0,0
W_Normal_36631,0.03709983,0,0
W_Normal_43739,0.03709941,0,0
W_Normal_19667,0.037099235,0,0
W_Normal_54449,0.03709867,0,0
W_Normal_379,0.03709764,0,0
W_Normal_96058,0.03709653,0,0
W_Normal_82819,0.037095662,0,0
W_Normal_52190,0.037094455,0,0
W_Normal_18701,0.037094403,0,0
W_Normal_37761,0.037094075,0,0
W_Normal_71431,0.037092723,0,0
W_Normal_28270,0.037090775,0,0
W_Normal_85226,0.037090544,0,0
W_Normal_87975,0.037090175,0,0
W_Normal_81484,0.03708953,0,0
W_Normal_10029,0.037088152,0,0
W_Normal_4636,0.037087675,0,0
W_Normal_58187,0.03708606,0,0
W_Normal_8481,0.037085414,0,0
W_Normal_97712,0.037085094,0,0
W_Normal_41754,0.037084937,0,0
W_Normal_19445,0.037084557,0,0
W_Normal_8517,0.037083983,0,0
W_Normal_83577,0.037083864,0,0
W_Normal_31095,0.037083745,0,0
W_Normal_5691,0.037082702,0,0
W_Normal_45338,0.037082005,0,0
W_Normal_3010,0.0370818,0,0
W_Normal_60857,0.037081342,0,0
W_Normal_96020,0.03708117,0,0
W_Normal_16144,0.037080985,0,0
W_Normal_14637,0.03708003,0,0
W_Normal_54508,0.037079684,0,0
W_Normal_15036,0.03707953,0,0
W_Normal_43130,0.0370794,0,0
W_Normal_20446,0.03707894,0,0
W_Normal_33576,0.037077904,0,0
W_Normal_39969,0.03707746,0,0
W_Normal_97277,0.037076924,0,0
W_Normal_47450,0.03707659,0,0
W_Normal_6762,0.037073907,0,0
W_Normal_38686,0.03707293,0,0
W_Normal_71302,0.03707007,0,0
W_Normal_52315,0.037069406,0,0
W_Normal_55706,0.037068523,0,0
W_Normal_99874,0.03706805,0,0
W_Normal_41553,0.037067633,0,0
W_Normal_76514,0.037066244,0,0
W_Normal_49499,0.037066158,0,0
W_Normal_69532,0.037065852,0,0
W_Normal_73203,0.037065633,0,0
W_Normal_2640,0.037065633,0,0
W_Normal_41257,0.037065227,0,0
W_Normal_53203,0.03706516,0,0
W_Normal_40582,0.03706437,0,0
W_Normal_21796,0.03706435,0,0
W_Normal_30332,0.037064288,0,0
W_Normal_26298,0.037063543,0,0
W_Normal_73348,0.037062887,0,0
W_Normal_76378,0.037062157,0,0
W_Normal_23830,0.037061393,0,0
W_Normal_84669,0.037061375,0,0
W_Normal_29055,0.037060924,0,0
W_Normal_98491,0.037060082,0,0
W_Normal_17764,0.037059862,0,0
W_Normal_53922,0.037058998,0,0
W_Normal_14439,0.037057493,0,0
W_Normal_92350,0.037057105,0,0
W_Normal_81286,0.037056074,0,0
W_Normal_13283,0.03705602,0,0
W_Normal_81487,0.03705578,0,0
W_Normal_78081,0.03705406,0,0
W_Normal_3433,0.037052847,0,0
W_Normal_99439,0.03705042,0,0
W_Normal_36459,0.037050065,0,0
W_Normal_60879,0.03704908,0,0
W_Normal_24176,0.03704869,0,0
W_Normal_97418,0.03704847,0,0
W_Normal_89446,0.03704696,0,0
W_Normal_65584,0.037046093,0,0
W_Normal_27574,0.037046064,0,0
W_Normal_47417,0.037045844,0,0
W_Normal_63340,0.037044633,0,0
W_Normal_25452,0.037044343,0,0
W_Normal_81717,0.037043188,0,0
W_Normal_40566,0.037043054,0,0
W_Normal_10427,0.037042815,0,0
W_Normal_49360,0.037041914,0,0
W_Normal_17688,0.03704149,0,0
W_Normal_45517,0.037041303,0,0
W_Normal_88510,0.03704125,0,0
W_Normal_53714,0.037039634,0,0
W_Normal_96720,0.037039496,0,0
W_Normal_96393,0.03703919,0,0
W_Normal_81806,0.037037693,0,0
W_Normal_75680,0.037036568,0,0
W_Normal_17635,0.0370354,0,0
W_Normal_31431,0.037033547,0,0
W_Normal_72019,0.037033122,0,0
W_Normal_78018,0.037032932,0,0
W_Normal_70044,0.03703273,0,0
W_Normal_82009,0.03703143,0,0
W_Normal_77333,0.037030645,0,0
W_Normal_97664,0.037029166,0,0
W_Normal_88295,0.037029132,0,0
W_Normal_73611,0.03702873,0,0
W_Normal_37905,0.037028663,0,0
W_Normal_9178,0.037027072,0,0
W_Normal_43893,0.037026435,0,0
W_Normal_41388,0.037026267,0,0
W_Normal_76310,0.037026215,0,0
W_Normal_48760,0.037025407,0,0
W_Normal_15953,0.037025213,0,0
W_Normal_88043,0.03702437,0,0
W_Normal_99217,0.0370241,0,0
W_Normal_29665,0.03702408,0,0
W_Normal_16065,0.037023727,0,0
W_Normal_49438,0.037023056,0,0
W_Normal_16551,0.037022866,0,0
W_Normal_35340,0.037022118,0,0
W_Normal_57708,0.0370194,0,0
W_Normal_78606,0.037018977,0,0
W_Normal_57811,0.03701862,0,0
W_Normal_97801,0.037018225,0,0
W_Normal_74128,0.03701755,0,0
W_Normal_97593,0.03701697,0,0
W_Normal_71618,0.037016355,0,0
W_Normal_50840,0.0370161,0,0
W_Normal_56423,0.037016015,0,0
W_Normal_33003,0.03701537,0,0
W_Normal_3386,0.037014768,0,0
W_Normal_33634,0.037014622,0,0
W_Normal_33709,0.037014235,0,0
W_Normal_61433,0.037013944,0,0
W_Normal_67632,0.037013926,0,0
W_Normal_40316,0.037013583,0,0
W_Normal_75502,0.037013188,0,0
W_Normal_84680,0.037013095,0,0
W_Normal_14519,0.037010085,0,0
W_Normal_1362,0.037009127,0,0
W_Normal_37999,0.037008405,0,0
W_Normal_54347,0.03700807,0,0
W_Normal_9927,0.037007827,0,0
W_Normal_97867,0.03700682,0,0
W_Normal_48112,0.037006803,0,0
W_Normal_37073,0.03700473,0,0
W_Normal_78436,0.037004445,0,0
W_Normal_99766,0.037004393,0,0
W_Normal_57944,0.03700426,0,0
W_Normal_62199,0.037004154,0,0
W_Normal_35757,0.037003987,0,0
W_Normal_62303,0.03700278,0,0
W_Normal_10700,0.037002742,0,0
W_Normal_81685,0.037002392,0,0
W_Normal_51612,0.037002303,0,0
W_Normal_27123,0.037001505,0,0
W_Normal_6320,0.037000876,0,0
W_Normal_74401,0.03699984,0,0
W_Normal_80749,0.036999468,0,0
W_Normal_59096,0.03699807,0,0
W_Normal_18801,0.036997966,0,0
W_Normal_69975,0.036997586,0,0
W_Normal_40966,0.03699714,0,0
W_Normal_1529,0.036994744,0,0
W_Normal_23102,0.036994513,0,0
W_Normal_31609,0.03699245,0,0
W_Normal_28817,0.03699142,0,0
W_Normal_88796,0.036990307,0,0
W_Normal_60248,0.036990136,0,0
W_Normal_90543,0.0369898,0,0
W_Normal_19587,0.036988046,0,0
W_Normal_71323,0.036987785,0,0
W_Normal_31703,0.036987625,0,0
W_Normal_92289,0.036987558,0,0
W_Normal_52229,0.036986783,0,0
W_Normal_32451,0.03698596,0,0
W_Normal_57994,0.03698572,0,0
W_Normal_89594,0.036985487,0,0
W_Normal_25454,0.03698477,0,0
W_Normal_81719,0.036983207,0,0
W_Normal_98234,0.036982905,0,0
W_Normal_1484,0.036979567,0,0
W_Normal_51537,0.03697832,0,0
W_Normal_44273,0.036977995,0,0
W_Normal_39339,0.036976893,0,0
W_Normal_35644,0.036976553,0,0
W_Normal_35353,0.036976308,0,0
W_Normal_50999,0.036976162,0,0
W_Normal_24809,0.036976136,0,0
W_Normal_56514,0.036973238,0,0
W_Normal_13689,0.036972973,0,0
W_Normal_61331,0.03697199,0,0
W_Normal_76574,0.036971953,0,0
W_Normal_43226,0.036971547,0,0
W_Normal_54634,0.036971442,0,0
W_Normal_30039,0.036971156,0,0
W_Normal_75728,0.036970884,0,0
W_Normal_42842,0.036970023,0,0
W_Normal_5788,0.036969826,0,0
W_Normal_38448,0.0369682,0,0
W_Normal_23093,0.0369664,0,0
W_Normal_92655,0.036964837,0,0
W_Normal_6669,0.03696433,0,0
W_Normal_79323,0.036963616,0,0
W_Normal_92506,0.036961798,0,0
W_Normal_97409,0.036959816,0,0
W_Normal_37683,0.036959477,0,0
W_Normal_79253,0.036958303,0,0
W_Normal_92302,0.036957756,0,0
W_Normal_94748,0.03695737,0,0
W_Normal_23615,0.036956996,0,0
W_Normal_70774,0.03695698,0,0
W_Normal_97196,0.036956932,0,0
W_Normal_38538,0.036953654,0,0
W_Normal_3315,0.036953535,0,0
W_Normal_85916,0.03695349,0,0
W_Normal_62098,0.03695341,0,0
W_Normal_28037,0.036953244,0,0
W_Normal_34637,0.036953025,0,0
W_Normal_45387,0.0369526,0,0
W_Normal_35867,0.03695194,0,0
W_Normal_59290,0.03695126,0,0
W_Normal_95412,0.036950566,0,0
W_Normal_47500,0.03694951,0,0
W_Normal_40143,0.036947425,0,0
W_Normal_79399,0.036946483,0,0
W_Normal_77984,0.036945898,0,0
W_Normal_7773,0.036945727,0,0
W_Normal_13716,0.036944866,0,0
W_Normal_99880,0.03694483,0,0
W_Normal_39905,0.036943253,0,0
W_Normal_96626,0.036943186,0,0
W_Normal_33461,0.036942083,0,0
W_Normal_92587,0.03693881,0,0
W_Normal_556,0.03693852,0,0
W_Normal_34471,0.0369379,0,0
W_Normal_12279,0.036937855,0,0
W_Normal_33436,0.036937684,0,0
W_Normal_51934,0.036937606,0,0
W_Normal_70203,0.036934126,0,0
W_Normal_39817,0.03693297,0,0
W_Normal_15761,0.03693297,0,0
W_Normal_67297,0.03693275,0,0
W_Normal_24491,0.036932647,0,0
W_Normal_75397,0.03693131,0,0
W_Normal_71127,0.036930878,0,0
W_Normal_28438,0.03693082,0,0
W_Normal_10712,0.03693073,0,0
W_Normal_97876,0.036930542,0,0
W_Normal_38958,0.036929443,0,0
W_Normal_93683,0.036928892,0,0
W_Normal_72417,0.03692853,0,0
W_Normal_86996,0.036927238,0,0
W_Normal_75297,0.036927175,0,0
W_Normal_75777,0.036926843,0,0
W_Normal_12660,0.036926456,0,0
W_Normal_47949,0.03692593,0,0
W_Normal_36640,0.03692542,0,0
W_Normal_93267,0.03692489,0,0
W_Normal_46112,0.036922872,0,0
W_Normal_45011,0.036922026,0,0
W_Normal_17491,0.03692202,0,0
W_Normal_8648,0.036921203,0,0
W_Normal_6646,0.036921028,0,0
W_Normal_66720,0.03692002,0,0
W_Normal_88066,0.036918677,0,0
W_Normal_23186,0.03691776,0,0
W_Normal_10487,0.036916915,0,0
W_Normal_13663,0.036916625,0,0
W_Normal_78455,0.036915217,0,0
W_Normal_2625,0.036914825,0,0
W_Normal_65777,0.03691173,0,0
W_Normal_66331,0.036910783,0,0
W_Normal_53712,0.03691017,0,0
W_Normal_96353,0.03690874,0,0
W_Normal_52514,0.036908194,0,0
W_Normal_96155,0.036907103,0,0
W_Normal_32585,0.036906775,0,0
W_Normal_23960,0.03690592,0,0
W_Normal_36985,0.036905177,0,0
W_Normal_79028,0.036904674,0,0
W_Normal_47651,0.03690412,0,0
W_Normal_68273,0.036903862,0,0
W_Normal_70388,0.03690312,0,0
W_Normal_73518,0.036900975,0,0
W_Normal_45621,0.036900535,0,0
W_Normal_65511,0.036899973,0,0
W_Normal_8534,0.036899477,0,0
W_Normal_82154,0.036898695,0,0
W_Normal_74666,0.036898304,0,0
W_Normal_79219,0.036898047,0,0
W_Normal_84425,0.03689754,0,0
W_Normal_61262,0.03689688,0,0
W_Normal_52187,0.036896862,0,0
W_Normal_14403,0.036895916,0,0
W_Normal_28252,0.03689578,0,0
W_Normal_59491,0.036894955,0,0
W_Normal_26829,0.03689483,0,0
W_Normal_45829,0.0368948,0,0
W_Normal_46824,0.036893744,0,0
W_Normal_16686,0.036893353,0,0
W_Normal_8289,0.036893286,0,0
W_Normal_57503,0.03689276,0,0
W_Normal_8655,0.03689273,0,0
W_Normal_12000,0.036892474,0,0
W_Normal_94163,0.036892205,0,0
W_Normal_83212,0.036890443,0,0
W_Normal_29575,0.036888946,0,0
W_Normal_55572,0.036888614,0,0
W_Normal_33516,0.036887445,0,0
W_Normal_91974,0.036887158,0,0
W_Normal_716,0.036885615,0,0
W_Normal_25913,0.03688552,0,0
W_Normal_78352,0.03688487,0,0
W_Normal_9127,0.03688233,0,0
W_Normal_26872,0.036882162,0,0
W_Normal_38600,0.03688099,0,0
W_Normal_88827,0.036879957,0,0
W_Normal_63841,0.036879838,0,0
W_Normal_78361,0.03687914,0,0
W_Normal_75026,0.03687794,0,0
W_Normal_96476,0.0368764,0,0
W_Normal_64956,0.03687479,0,0
W_Normal_81427,0.036874063,0,0
W_Normal_81594,0.036873143,0,0
W_Normal_84082,0.036872167,0,0
W_Normal_5152,0.036872033,0,0
W_Normal_93757,0.036870576,0,0
W_Normal_47532,0.036870476,0,0
W_Normal_35407,0.03687043,0,0
W_Normal_19519,0.036870167,0,0
W_Normal_71150,0.036869053,0,0
W_Normal_63058,0.036868356,0,0
W_Normal_12973,0.03686712,0,0
W_Normal_26504,0.036864206,0,0
W_Normal_24426,0.03686404,0,0
W_Normal_57455,0.036863603,0,0
W_Normal_83749,0.03686282,0,0
W_Normal_61638,0.036862664,0,0
W_Normal_78093,0.03686211,0,0
W_Normal_90146,0.03686208,0,0
W_Normal_83940,0.03686066,0,0
W_Normal_10063,0.0368596,0,0
W_Normal_60856,0.036859248,0,0
W_Normal_6006,0.036858894,0,0
W_Normal_1604,0.036858607,0,0
W_Normal_20009,0.0368561,0,0
W_Normal_11668,0.036856066,0,0
W_Normal_67011,0.03685338,0,0
W_Normal_97351,0.036853187,0,0
W_Normal_96538,0.0368517,0,0
W_Normal_63047,0.036851447,0,0
W_Normal_23645,0.03685065,0,0
W_Normal_23617,0.03685065,0,0
W_Normal_13825,0.036849834,0,0
W_Normal_1786,0.036849618,0,0
W_Normal_76453,0.036849618,0,0
W_Normal_10883,0.036848385,0,0
W_Normal_28941,0.03684745,0,0
W_Normal_80406,0.03684692,0,0
W_Normal_35503,0.036846325,0,0
W_Normal_16258,0.03684596,0,0
W_Normal_44435,0.03684529,0,0
W_Normal_27822,0.036844578,0,0
W_Normal_95173,0.036844075,0,0
W_Normal_66623,0.03684292,0,0
W_Normal_34763,0.036842678,0,0
W_Normal_59225,0.03684223,0,0
W_Normal_28948,0.03684092,0,0
W_Normal_82445,0.036840867,0,0
W_Normal_45955,0.036840107,0,0
W_Normal_25582,0.03683884,0,0
W_Normal_99807,0.036838483,0,0
W_Normal_12915,0.03683818,0,0
W_Normal_30002,0.036838125,0,0
W_Normal_76123,0.036838077,0,0
W_Normal_35975,0.03683679,0,0
W_Normal_89664,0.036835175,0,0
W_Normal_13129,0.036834855,0,0
W_Normal_6380,0.03683437,0,0
W_Normal_73934,0.036833636,0,0
W_Normal_37546,0.036833253,0,0
W_Normal_55681,0.036831327,0,0
W_Normal_67923,0.036831137,0,0
W_Normal_14705,0.036830213,0,0
W_Normal_58753,0.036829468,0,0
W_Normal_66964,0.036829144,0,0
W_Normal_54407,0.03682835,0,0
W_Normal_87166,0.03682781,0,0
W_Normal_18330,0.03682696,0,0
W_Normal_47113,0.036826406,0,0
W_Normal_10253,0.036826372,0,0
W_Normal_80933,0.036826238,0,0
W_Normal_51556,0.036825914,0,0
W_Normal_82652,0.036825594,0,0
W_Normal_45973,0.036824763,0,0
W_Normal_58495,0.03682419,0,0
W_Normal_80901,0.03682395,0,0
W_Normal_85249,0.036822326,0,0
W_Normal_80201,0.036821652,0,0
W_Normal_1540,0.036821555,0,0
W_Normal_8943,0.03682143,0,0
W_Normal_49648,0.0368214,0,0
W_Normal_42139,0.036820535,0,0
W_Normal_64945,0.036820315,0,0
W_Normal_95452,0.03682019,0,0
W_Normal_20477,0.036820147,0,0
W_Normal_49089,0.036818337,0,0
W_Normal_43105,0.03681793,0,0
W_Normal_47370,0.03681744,0,0
W_Normal_98785,0.03681669,0,0
W_Normal_87290,0.036816124,0,0
W_Normal_22210,0.036815863,0,0
W_Normal_68918,0.03681421,0,0
W_Normal_7117,0.03681367,0,0
W_Normal_57180,0.036813267,0,0
W_Normal_57995,0.036812257,0,0
W_Normal_15925,0.036812168,0,0
W_Normal_81516,0.03681161,0,0
W_Normal_85410,0.036811,0,0
W_Normal_22626,0.03681051,0,0
W_Normal_51102,0.036810137,0,0
W_Normal_85158,0.03680921,0,0
W_Normal_98346,0.03680844,0,0
W_Normal_63919,0.036808413,0,0
W_Normal_69332,0.03680833,0,0
W_Normal_45304,0.03680824,0,0
W_Normal_50924,0.036807876,0,0
W_Normal_92128,0.036807634,0,0
W_Normal_51646,0.036806267,0,0
W_Normal_81376,0.036804635,0,0
W_Normal_50137,0.03680426,0,0
W_Normal_90305,0.036803525,0,0
W_Normal_86971,0.03680339,0,0
W_Normal_53079,0.036802985,0,0
W_Normal_5719,0.03680265,0,0
W_Normal_95648,0.036801375,0,0
W_Normal_67539,0.036800217,0,0
W_Normal_77531,0.03680008,0,0
W_Normal_30531,0.03679893,0,0
W_Normal_30176,0.03679882,0,0
W_Normal_97486,0.03679801,0,0
W_Normal_69404,0.03679722,0,0
W_Normal_47065,0.036797088,0,0
W_Normal_34396,0.0367968,0,0
W_Normal_93897,0.03679646,0,0
W_Normal_16960,0.0367957,0,0
W_Normal_3603,0.03679499,0,0
W_Normal_39885,0.03679433,0,0
W_Normal_49378,0.03679415,0,0
W_Normal_33373,0.036793675,0,0
W_Normal_79487,0.03679327,0,0
W_Normal_67200,0.036793187,0,0
W_Normal_95558,0.036792878,0,0
W_Normal_9849,0.03679281,0,0
W_Normal_15411,0.036792792,0,0
W_Normal_38436,0.036792003,0,0
W_Normal_56698,0.036791816,0,0
W_Normal_85424,0.036791403,0,0
W_Normal_38354,0.036791373,0,0
W_Normal_69818,0.036791373,0,0
W_Normal_27337,0.036791157,0,0
W_Normal_22119,0.03679097,0,0
W_Normal_20701,0.03679092,0,0
W_Normal_22768,0.036790583,0,0
W_Normal_81566,0.036789976,0,0
W_Normal_81472,0.03678852,0,0
W_Normal_72764,0.036788225,0,0
W_Normal_99681,0.036788,0,0
W_Normal_82090,0.03678726,0,0
W_Normal_12680,0.03678695,0,0
W_Normal_57287,0.036785472,0,0
W_Normal_15590,0.03678516,0,0
W_Normal_6955,0.036784768,0,0
W_Normal_69772,0.036784716,0,0
W_Normal_56294,0.036784295,0,0
W_Normal_16619,0.036784142,0,0
W_Normal_16907,0.036783453,0,0
W_Normal_39033,0.036781628,0,0
W_Normal_19844,0.036781155,0,0
W_Normal_40086,0.0367807,0,0
W_Normal_34229,0.036780447,0,0
W_Normal_61997,0.03678015,0,0
W_Normal_93864,0.036779903,0,0
W_Normal_19768,0.036778916,0,0
W_Normal_1311,0.03677889,0,0
W_Normal_14772,0.036778033,0,0
W_Normal_71308,0.036775228,0,0
W_Normal_19824,0.03677443,0,0
W_Normal_85119,0.036772102,0,0
W_Normal_94837,0.03677181,0,0
W_Normal_37795,0.03677163,0,0
W_Normal_67733,0.036771372,0,0
W_Normal_51696,0.03677042,0,0
W_Normal_72887,0.036769155,0,0
W_Normal_42071,0.036769155,0,0
W_Normal_14608,0.03676847,0,0
W_Normal_30156,0.036766276,0,0
W_Normal_6371,0.03676479,0,0
W_Normal_34582,0.03676425,0,0
W_Normal_86248,0.03676422,0,0
W_Normal_43523,0.03676115,0,0
W_Normal_23299,0.03676096,0,0
W_Normal_69747,0.036760896,0,0
W_Normal_73768,0.03676065,0,0
W_Normal_19924,0.036760464,0,0
W_Normal_24808,0.036759585,0,0
W_Normal_68051,0.036759336,0,0
W_Normal_9652,0.036758862,0,0
W_Normal_55979,0.036758836,0,0
W_Normal_56351,0.036758725,0,0
W_Normal_91463,0.036758557,0,0
W_Normal_28562,0.036758557,0,0
W_Normal_68161,0.03675789,0,0
W_Normal_13567,0.036757562,0,0
W_Normal_53268,0.036757242,0,0
W_Normal_53778,0.036756802,0,0
W_Normal_88580,0.036756296,0,0
W_Normal_36950,0.036755517,0,0
W_Normal_61,0.036755074,0,0
W_Normal_23462,0.03675503,0,0
W_Normal_46766,0.036753424,0,0
W_Normal_74224,0.036752265,0,0
W_Normal_68060,0.036751397,0,0
W_Normal_52708,0.03675025,0,0
W_Normal_59329,0.036749274,0,0
W_Normal_41476,0.036749206,0,0
W_Normal_70106,0.036748968,0,0
W_Normal_1626,0.036748514,0,0
W_Normal_71998,0.03674772,0,0
W_Normal_7770,0.036747012,0,0
W_Normal_1239,0.03674635,0,0
W_Normal_59485,0.036746047,0,0
W_Normal_99481,0.036746,0,0
W_Normal_30402,0.036745157,0,0
W_Normal_3267,0.0367451,0,0
W_Normal_37790,0.0367447,0,0
W_Normal_45197,0.03674444,0,0
W_Normal_24962,0.036742825,0,0
W_Normal_44034,0.03674271,0,0
W_Normal_93480,0.03674253,0,0
W_Normal_16849,0.036741123,0,0
W_Normal_79308,0.03674091,0,0
W_Normal_75205,0.03673962,0,0
W_Normal_2746,0.036738012,0,0
W_Normal_62614,0.036737744,0,0
W_Normal_85501,0.036737222,0,0
W_Normal_33748,0.03673707,0,0
W_Normal_80632,0.036736805,0,0
W_Normal_56017,0.03673656,0,0
W_Normal_93033,0.036735874,0,0
W_Normal_88710,0.036735747,0,0
W_Normal_91770,0.036735635,0,0
W_Normal_30913,0.036735356,0,0
W_Normal_20871,0.036735307,0,0
W_Normal_85425,0.036735017,0,0
W_Normal_33368,0.03673498,0,0
W_Normal_66005,0.03673481,0,0
W_Normal_40096,0.03673456,0,0
W_Normal_54074,0.036734357,0,0
W_Normal_52646,0.03673341,0,0
W_Normal_52929,0.036733124,0,0
W_Normal_73172,0.03673184,0,0
W_Normal_29562,0.036730893,0,0
W_Normal_34046,0.036729544,0,0
W_Normal_50337,0.036729008,0,0
W_Normal_16617,0.036727894,0,0
W_Normal_33786,0.036727414,0,0
W_Normal_7816,0.036726914,0,0
W_Normal_78540,0.036726467,0,0
W_Normal_63327,0.03672568,0,0
W_Normal_34089,0.03672548,0,0
W_Normal_9769,0.036725245,0,0
W_Normal_5973,0.036724165,0,0
W_Normal_50693,0.03672393,0,0
W_Normal_25567,0.036723677,0,0
W_Normal_70665,0.0367232,0,0
W_Normal_31159,0.03672237,0,0
W_Normal_90783,0.036722105,0,0
W_Normal_92481,0.036720924,0,0
W_Normal_37606,0.03672067,0,0
W_Normal_26827,0.036719427,0,0
W_Normal_77933,0.036719274,0,0
W_Normal_4869,0.036719,0,0
W_Normal_41382,0.03671885,0,0
W_Normal_27267,0.036718413,0,0
W_Normal_72925,0.036716405,0,0
W_Normal_66833,0.03671609,0,0
W_Normal_97182,0.03671497,0,0
W_Normal_55262,0.03671366,0,0
W_Normal_95473,0.036713634,0,0
W_Normal_3520,0.03671101,0,0
W_Normal_6268,0.03671094,0,0
W_Normal_86821,0.03671003,0,0
W_Normal_38178,0.036708396,0,0
W_Normal_91660,0.03670799,0,0
W_Normal_75106,0.036707062,0,0
W_Normal_28602,0.036707044,0,0
W_Normal_31478,0.036706746,0,0
W_Normal_92068,0.036705643,0,0
W_Normal_34707,0.036705043,0,0
W_Normal_5702,0.03670445,0,0
W_Normal_18283,0.036703918,0,0
W_Normal_44485,0.0367014,0,0
W_Normal_72014,0.03670101,0,0
W_Normal_85151,0.036700692,0,0
W_Normal_85327,0.036699746,0,0
W_Normal_87694,0.036699425,0,0
W_Normal_96890,0.036699105,0,0
W_Normal_75953,0.036699105,0,0
W_Normal_83151,0.036697455,0,0
W_Normal_67770,0.03669676,0,0
W_Normal_7870,0.0366967,0,0
W_Normal_97454,0.036696613,0,0
W_Normal_92406,0.036695547,0,0
W_Normal_47814,0.036695383,0,0
W_Normal_44871,0.03669425,0,0
W_Normal_3246,0.036693476,0,0
W_Normal_74857,0.03669198,0,0
W_Normal_84302,0.036691688,0,0
W_Normal_66055,0.036691368,0,0
W_Normal_34613,0.036691304,0,0
W_Normal_91113,0.0366911,0,0
W_Normal_67699,0.036691066,0,0
W_Normal_61665,0.036690883,0,0
W_Normal_21681,0.03669077,0,0
W_Normal_62765,0.036689,0,0
W_Normal_65288,0.03668878,0,0
W_Normal_17175,0.036688287,0,0
W_Normal_59534,0.0366881,0,0
